RUN	com.gatling.tests.registerUser	registeruser	1669181656503	test	3.6.1
USER	registerUser	START	1669181658456
REQUEST		request_0	1669181658501	1669181659324	OK	 
REQUEST		jpetstore.css	1669181659554	1669181659798	OK	 
REQUEST		sm_reptiles.gif	1669181659844	1669181660085	OK	 
REQUEST		sm_cats.gif	1669181660088	1669181660327	OK	 
REQUEST		logo-topbar.gif	1669181659557	1669181660341	OK	 
REQUEST		cart.gif	1669181659559	1669181660345	OK	 
REQUEST		separator.gif	1669181659560	1669181660349	OK	 
REQUEST		sm_fish.gif	1669181659562	1669181660353	OK	 
REQUEST		sm_dogs.gif	1669181659563	1669181660361	OK	 
REQUEST		sm_birds.gif	1669181660328	1669181660567	OK	 
REQUEST		fish_icon.gif	1669181660342	1669181660580	OK	 
REQUEST		dogs_icon.gif	1669181660347	1669181660593	OK	 
REQUEST		cats_icon.gif	1669181660351	1669181660598	OK	 
REQUEST		reptiles_icon.gif	1669181660355	1669181660602	OK	 
REQUEST		birds_icon.gif	1669181660363	1669181660607	OK	 
REQUEST		request_13	1669181660600	1669181660825	OK	 
REQUEST		request_11	1669181660590	1669181660828	OK	 
REQUEST		request_12	1669181660594	1669181660829	OK	 
REQUEST		request_14	1669181660604	1669181660831	OK	 
REQUEST		splash.gif	1669181660568	1669181661042	OK	 
REQUEST		request_15	1669181660608	1669181661082	OK	 
REQUEST		request_16	1669181663101	1669181663330	OK	 
REQUEST		cart.gif	1669181663353	1669181663585	OK	 
REQUEST		separator.gif	1669181663355	1669181663594	OK	 
REQUEST		jpetstore.css	1669181663349	1669181663596	OK	 
REQUEST		logo-topbar.gif	1669181663351	1669181663598	OK	 
REQUEST		sm_dogs.gif	1669181663358	1669181663600	OK	 
REQUEST		sm_fish.gif	1669181663357	1669181663602	OK	 
REQUEST		request_26	1669181665610	1669181665837	OK	 
REQUEST		separator.gif	1669181665862	1669181666089	OK	 
REQUEST		jpetstore.css	1669181665857	1669181666094	OK	 
REQUEST		sm_dogs.gif	1669181665866	1669181666096	OK	 
REQUEST		logo-topbar.gif	1669181665859	1669181666098	OK	 
REQUEST		cart.gif	1669181665860	1669181666099	OK	 
REQUEST		sm_fish.gif	1669181665864	1669181666100	OK	 
REQUEST		AAAAAAAAAAAAAA	1669181668125	1669181668356	OK	 
REQUEST		AAAAAAAAAAAAAA Redirect 1	1669181668361	1669181668602	OK	 
REQUEST		jpetstore.css	1669181668624	1669181668849	OK	 
REQUEST		sm_fish.gif	1669181668630	1669181668860	OK	 
REQUEST		logo-topbar.gif	1669181668625	1669181668862	OK	 
REQUEST		cart.gif	1669181668627	1669181668864	OK	 
REQUEST		separator.gif	1669181668628	1669181668871	OK	 
REQUEST		sm_dogs.gif	1669181668631	1669181668873	OK	 
USER	registerUser	END	1669181668888
