RUN	com.gatling.tests.registerUser	registeruser	1669179466778	test	3.6.1
USER	registerUser	START	1669179468908
REQUEST		request_0	1669179468955	1669179469704	OK	 
REQUEST		jpetstore.css	1669179469948	1669179470184	OK	 
REQUEST		sm_reptiles.gif	1669179470232	1669179470470	OK	 
REQUEST		cart.gif	1669179469952	1669179470699	OK	 
REQUEST		sm_dogs.gif	1669179469955	1669179470708	OK	 
REQUEST		sm_cats.gif	1669179470473	1669179470712	OK	 
REQUEST		logo-topbar.gif	1669179469951	1669179470717	OK	 
REQUEST		separator.gif	1669179469953	1669179470734	OK	 
REQUEST		sm_fish.gif	1669179469954	1669179470739	OK	 
REQUEST		sm_birds.gif	1669179470702	1669179470928	OK	 
REQUEST		fish_icon.gif	1669179470709	1669179470941	OK	 
REQUEST		dogs_icon.gif	1669179470714	1669179470952	OK	 
REQUEST		cats_icon.gif	1669179470719	1669179470955	OK	 
REQUEST		reptiles_icon.gif	1669179470736	1669179470972	OK	 
REQUEST		birds_icon.gif	1669179470740	1669179470979	OK	 
REQUEST		request_11	1669179470949	1669179471176	OK	 
REQUEST		request_12	1669179470953	1669179471190	OK	 
REQUEST		request_13	1669179470957	1669179471201	OK	 
REQUEST		request_14	1669179470973	1669179471209	OK	 
REQUEST		splash.gif	1669179470929	1669179471388	OK	 
REQUEST		request_15	1669179470981	1669179471457	OK	 
REQUEST		request_16	1669179473469	1669179473707	OK	 
REQUEST		separator.gif	1669179473729	1669179473963	OK	 
REQUEST		jpetstore.css	1669179473723	1669179473972	OK	 
REQUEST		logo-topbar.gif	1669179473726	1669179473973	OK	 
REQUEST		cart.gif	1669179473727	1669179473974	OK	 
REQUEST		sm_fish.gif	1669179473730	1669179473976	OK	 
REQUEST		sm_dogs.gif	1669179473732	1669179473977	OK	 
REQUEST		request_26	1669179475994	1669179476221	OK	 
REQUEST		sm_fish.gif	1669179476242	1669179476468	OK	 
REQUEST		jpetstore.css	1669179476235	1669179476473	OK	 
REQUEST		sm_dogs.gif	1669179476244	1669179476475	OK	 
REQUEST		logo-topbar.gif	1669179476238	1669179476481	OK	 
REQUEST		cart.gif	1669179476239	1669179476482	OK	 
REQUEST		separator.gif	1669179476241	1669179476483	OK	 
REQUEST		AAAAAAAAAAAAAA	1669179478496	1669179478728	OK	 
REQUEST		AAAAAAAAAAAAAA Redirect 1	1669179478733	1669179478968	OK	 
REQUEST		jpetstore.css	1669179478986	1669179479213	OK	 
REQUEST		sm_fish.gif	1669179478991	1669179479221	OK	 
REQUEST		logo-topbar.gif	1669179478987	1669179479223	OK	 
REQUEST		sm_dogs.gif	1669179478992	1669179479229	OK	 
REQUEST		cart.gif	1669179478988	1669179479231	OK	 
REQUEST		separator.gif	1669179478990	1669179479232	OK	 
USER	registerUser	END	1669179479252
