RUN	com.gatling.tests.updateOrder	updateorder	1669307627238	asdf	3.6.1
USER	createOrder	START	1669307629357
REQUEST		CreateOrder_00_LandingPage	1669307629408	1669307630254	OK	 
REQUEST		CreateOrder_01_ClickSignIn	1669307632483	1669307632730	OK	 
REQUEST		request_26	1669307634753	1669307634998	OK	 
REQUEST		request_26 Redirect 1	1669307635004	1669307635250	OK	 
REQUEST		request_42	1669307638269	1669307638514	OK	 
REQUEST		request_52	1669307640529	1669307640774	OK	 
REQUEST		request_62	1669307641797	1669307642045	OK	 
REQUEST		request_72	1669307645065	1669307645308	OK	 
REQUEST		request_82	1669307646329	1669307646610	OK	 
REQUEST		request_92	1669307647616	1669307647861	OK	 
REQUEST		request_102	1669307648873	1669307649112	OK	 
REQUEST		request_112	1669307650129	1669307650369	OK	 
REQUEST		request_122	1669307651385	1669307651652	OK	 
REQUEST		request_132	1669307663660	1669307663905	OK	 
REQUEST		request_142	1669307665918	1669307666165	OK	 
REQUEST		request_152	1669307669171	1669307669416	OK	 
REQUEST		request_162	1669307670434	1669307670677	OK	 
USER	createOrder	END	1669307670688
