RUN	com.gatling.tests.petshop	petshop	1669211395946	test	3.6.1
USER	registerUser	START	1669211397894
USER	registerUser	START	1669211397894
USER	registerUser	START	1669211397894
REQUEST		request_0	1669211397949	1669211398717	OK	 
REQUEST		request_0	1669211397949	1669211398717	OK	 
REQUEST		request_0	1669211397949	1669211398717	OK	 
REQUEST		jpetstore.css	1669211399010	1669211399246	OK	 
REQUEST		jpetstore.css	1669211399010	1669211399246	OK	 
REQUEST		jpetstore.css	1669211399010	1669211399246	OK	 
REQUEST		sm_reptiles.gif	1669211399305	1669211399549	OK	 
REQUEST		sm_reptiles.gif	1669211399305	1669211399550	OK	 
REQUEST		sm_reptiles.gif	1669211399311	1669211399558	OK	 
REQUEST		cart.gif	1669211399013	1669211399770	OK	 
REQUEST		logo-topbar.gif	1669211399012	1669211399776	OK	 
REQUEST		logo-topbar.gif	1669211399012	1669211399785	OK	 
REQUEST		logo-topbar.gif	1669211399012	1669211399791	OK	 
REQUEST		cart.gif	1669211399013	1669211399791	OK	 
REQUEST		sm_cats.gif	1669211399560	1669211399791	OK	 
REQUEST		sm_cats.gif	1669211399552	1669211399795	OK	 
REQUEST		sm_cats.gif	1669211399552	1669211399795	OK	 
REQUEST		separator.gif	1669211399015	1669211399807	OK	 
REQUEST		sm_fish.gif	1669211399016	1669211399807	OK	 
REQUEST		cart.gif	1669211399013	1669211399808	OK	 
REQUEST		separator.gif	1669211399015	1669211399812	OK	 
REQUEST		separator.gif	1669211399015	1669211399812	OK	 
REQUEST		sm_dogs.gif	1669211399017	1669211399816	OK	 
REQUEST		sm_fish.gif	1669211399016	1669211399818	OK	 
REQUEST		sm_dogs.gif	1669211399017	1669211399822	OK	 
REQUEST		sm_fish.gif	1669211399016	1669211399828	OK	 
REQUEST		sm_dogs.gif	1669211399018	1669211399834	OK	 
REQUEST		sm_birds.gif	1669211399772	1669211399999	OK	 
REQUEST		sm_birds.gif	1669211399778	1669211400009	OK	 
REQUEST		sm_birds.gif	1669211399786	1669211400012	OK	 
REQUEST		dogs_icon.gif	1669211399797	1669211400034	OK	 
REQUEST		fish_icon.gif	1669211399793	1669211400034	OK	 
REQUEST		fish_icon.gif	1669211399793	1669211400034	OK	 
REQUEST		fish_icon.gif	1669211399793	1669211400048	OK	 
REQUEST		dogs_icon.gif	1669211399797	1669211400051	OK	 
REQUEST		cats_icon.gif	1669211399810	1669211400053	OK	 
REQUEST		dogs_icon.gif	1669211399810	1669211400054	OK	 
REQUEST		cats_icon.gif	1669211399810	1669211400056	OK	 
REQUEST		reptiles_icon.gif	1669211399813	1669211400057	OK	 
REQUEST		cats_icon.gif	1669211399813	1669211400058	OK	 
REQUEST		birds_icon.gif	1669211399818	1669211400061	OK	 
REQUEST		reptiles_icon.gif	1669211399831	1669211400061	OK	 
REQUEST		reptiles_icon.gif	1669211399820	1669211400064	OK	 
REQUEST		birds_icon.gif	1669211399823	1669211400068	OK	 
REQUEST		birds_icon.gif	1669211399835	1669211400068	OK	 
REQUEST		request_11	1669211400048	1669211400284	OK	 
REQUEST		request_10	1669211400046	1669211400284	OK	 
REQUEST		request_11	1669211400046	1669211400284	OK	 
REQUEST		request_13	1669211400055	1669211400286	OK	 
REQUEST		request_13	1669211400058	1669211400289	OK	 
REQUEST		request_12	1669211400053	1669211400292	OK	 
REQUEST		request_12	1669211400051	1669211400292	OK	 
REQUEST		request_14	1669211400058	1669211400294	OK	 
REQUEST		request_12	1669211400056	1669211400327	OK	 
REQUEST		request_14	1669211400065	1669211400327	OK	 
REQUEST		request_13	1669211400059	1669211400329	OK	 
REQUEST		request_14	1669211400065	1669211400330	OK	 
REQUEST		splash.gif	1669211400002	1669211400459	OK	 
REQUEST		splash.gif	1669211400011	1669211400466	OK	 
REQUEST		splash.gif	1669211400014	1669211400478	OK	 
REQUEST		request_15	1669211400063	1669211400526	OK	 
REQUEST		request_15	1669211400070	1669211400549	OK	 
REQUEST		request_15	1669211400069	1669211400562	OK	 
REQUEST		request_16	1669211402545	1669211402791	OK	 
REQUEST		request_16	1669211402577	1669211402815	OK	 
REQUEST		request_16	1669211402561	1669211402815	OK	 
REQUEST		jpetstore.css	1669211402811	1669211403039	OK	 
REQUEST		logo-topbar.gif	1669211402812	1669211403052	OK	 
REQUEST		sm_fish.gif	1669211402843	1669211403064	OK	 
REQUEST		separator.gif	1669211402833	1669211403064	OK	 
REQUEST		separator.gif	1669211402837	1669211403064	OK	 
REQUEST		cart.gif	1669211402813	1669211403066	OK	 
REQUEST		sm_fish.gif	1669211402835	1669211403067	OK	 
REQUEST		sm_dogs.gif	1669211402836	1669211403069	OK	 
REQUEST		logo-topbar.gif	1669211402835	1669211403069	OK	 
REQUEST		logo-topbar.gif	1669211402837	1669211403070	OK	 
REQUEST		jpetstore.css	1669211402833	1669211403071	OK	 
REQUEST		separator.gif	1669211402841	1669211403071	OK	 
REQUEST		jpetstore.css	1669211402835	1669211403073	OK	 
REQUEST		cart.gif	1669211402836	1669211403073	OK	 
REQUEST		sm_dogs.gif	1669211402841	1669211403078	OK	 
REQUEST		cart.gif	1669211402839	1669211403078	OK	 
REQUEST		sm_fish.gif	1669211402839	1669211403080	OK	 
REQUEST		sm_dogs.gif	1669211402844	1669211403085	OK	 
REQUEST		request_26	1669211405074	1669211405303	OK	 
REQUEST		request_26	1669211405090	1669211405345	OK	 
REQUEST		request_26	1669211405090	1669211405345	OK	 
REQUEST		logo-topbar.gif	1669211405313	1669211405542	OK	 
REQUEST		jpetstore.css	1669211405312	1669211405545	OK	 
REQUEST		separator.gif	1669211405315	1669211405545	OK	 
REQUEST		sm_dogs.gif	1669211405317	1669211405551	OK	 
REQUEST		sm_fish.gif	1669211405316	1669211405553	OK	 
REQUEST		cart.gif	1669211405314	1669211405554	OK	 
REQUEST		sm_dogs.gif	1669211405355	1669211405583	OK	 
REQUEST		logo-topbar.gif	1669211405352	1669211405583	OK	 
REQUEST		sm_dogs.gif	1669211405355	1669211405585	OK	 
REQUEST		cart.gif	1669211405353	1669211405589	OK	 
REQUEST		jpetstore.css	1669211405351	1669211405589	OK	 
REQUEST		jpetstore.css	1669211405351	1669211405591	OK	 
REQUEST		logo-topbar.gif	1669211405352	1669211405591	OK	 
REQUEST		cart.gif	1669211405353	1669211405592	OK	 
REQUEST		separator.gif	1669211405354	1669211405592	OK	 
REQUEST		separator.gif	1669211405354	1669211405594	OK	 
REQUEST		sm_fish.gif	1669211405355	1669211405594	OK	 
REQUEST		sm_fish.gif	1669211405355	1669211405595	OK	 
REQUEST		AAAAAAAAAAAAAA	1669211407574	1669211407801	OK	 
REQUEST		AAAAAAAAAAAAAA Redirect 1	1669211407804	1669211408041	OK	 
REQUEST		AAAAAAAAAAAAAA	1669211407601	1669211408055	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
REQUEST		AAAAAAAAAAAAAA	1669211407601	1669211408055	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	registerUser	END	1669211408075
USER	registerUser	END	1669211408075
REQUEST		jpetstore.css	1669211408047	1669211408271	OK	 
REQUEST		sm_fish.gif	1669211408049	1669211408276	OK	 
REQUEST		logo-topbar.gif	1669211408048	1669211408279	OK	 
REQUEST		separator.gif	1669211408049	1669211408287	OK	 
REQUEST		cart.gif	1669211408048	1669211408288	OK	 
REQUEST		sm_dogs.gif	1669211408049	1669211408290	OK	 
USER	registerUser	END	1669211408293
