RUN	com.gatling.tests.registerUser	registeruser	1669169923753	test	3.6.1
USER	registerUser	START	1669169925711
REQUEST		request_0	1669169925757	1669169926536	OK	 
REQUEST		jpetstore.css	1669169926760	1669169927007	OK	 
REQUEST		sm_reptiles.gif	1669169927053	1669169927300	OK	 
REQUEST		logo-topbar.gif	1669169926763	1669169927538	OK	 
REQUEST		cart.gif	1669169926764	1669169927549	OK	 
REQUEST		sm_cats.gif	1669169927303	1669169927553	OK	 
REQUEST		separator.gif	1669169926765	1669169927557	OK	 
REQUEST		sm_fish.gif	1669169926766	1669169927561	OK	 
REQUEST		sm_dogs.gif	1669169926769	1669169927570	OK	 
REQUEST		sm_birds.gif	1669169927539	1669169927782	OK	 
REQUEST		fish_icon.gif	1669169927551	1669169927788	OK	 
REQUEST		dogs_icon.gif	1669169927555	1669169927799	OK	 
REQUEST		cats_icon.gif	1669169927558	1669169927802	OK	 
REQUEST		reptiles_icon.gif	1669169927563	1669169927807	OK	 
REQUEST		birds_icon.gif	1669169927572	1669169927819	OK	 
REQUEST		request_11	1669169927796	1669169928033	OK	 
REQUEST		request_13	1669169927804	1669169928046	OK	 
REQUEST		request_12	1669169927800	1669169928048	OK	 
REQUEST		request_14	1669169927810	1669169928050	OK	 
REQUEST		splash.gif	1669169927785	1669169928251	OK	 
REQUEST		request_15	1669169927820	1669169928293	OK	 
REQUEST		request_16	1669169930312	1669169930570	OK	 
REQUEST		separator.gif	1669169930593	1669169930829	OK	 
REQUEST		logo-topbar.gif	1669169930590	1669169930837	OK	 
REQUEST		sm_dogs.gif	1669169930596	1669169930839	OK	 
REQUEST		jpetstore.css	1669169930588	1669169930841	OK	 
REQUEST		cart.gif	1669169930592	1669169930843	OK	 
REQUEST		sm_fish.gif	1669169930595	1669169930844	OK	 
REQUEST		request_26	1669169932862	1669169933100	OK	 
REQUEST		logo-topbar.gif	1669169933118	1669169933357	OK	 
REQUEST		jpetstore.css	1669169933115	1669169933362	OK	 
REQUEST		cart.gif	1669169933120	1669169933363	OK	 
REQUEST		separator.gif	1669169933122	1669169933364	OK	 
REQUEST		sm_fish.gif	1669169933123	1669169933366	OK	 
REQUEST		sm_dogs.gif	1669169933125	1669169933368	OK	 
REQUEST		request_36	1669169952385	1669169952869	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	registerUser	END	1669169952893
