RUN	com.gatling.tests.registerUser	registeruser	1669170071480	test	3.6.1
USER	registerUser	START	1669170073235
REQUEST		request_0	1669170073259	1669170073994	OK	 
REQUEST		jpetstore.css	1669170074103	1669170074336	OK	 
REQUEST		sm_reptiles.gif	1669170074357	1669170074596	OK	 
REQUEST		cart.gif	1669170074104	1669170074836	OK	 
REQUEST		sm_cats.gif	1669170074598	1669170074838	OK	 
REQUEST		logo-topbar.gif	1669170074104	1669170074840	OK	 
REQUEST		sm_dogs.gif	1669170074106	1669170074846	OK	 
REQUEST		separator.gif	1669170074105	1669170074849	OK	 
REQUEST		sm_fish.gif	1669170074105	1669170074850	OK	 
REQUEST		cats_icon.gif	1669170074847	1669170075073	OK	 
REQUEST		fish_icon.gif	1669170074839	1669170075077	OK	 
REQUEST		sm_birds.gif	1669170074837	1669170075083	OK	 
REQUEST		dogs_icon.gif	1669170074842	1669170075086	OK	 
REQUEST		reptiles_icon.gif	1669170074849	1669170075088	OK	 
REQUEST		birds_icon.gif	1669170074851	1669170075090	OK	 
REQUEST		request_9	1669170075081	1669170075317	OK	 
REQUEST		request_13	1669170075087	1669170075318	OK	 
REQUEST		request_11	1669170075085	1669170075319	OK	 
REQUEST		request_14	1669170075089	1669170075329	OK	 
REQUEST		splash.gif	1669170075075	1669170075528	OK	 
REQUEST		request_15	1669170075092	1669170075561	OK	 
REQUEST		request_16	1669170077574	1669170077812	OK	 
REQUEST		separator.gif	1669170077825	1669170078054	OK	 
REQUEST		jpetstore.css	1669170077821	1669170078058	OK	 
REQUEST		logo-topbar.gif	1669170077822	1669170078059	OK	 
REQUEST		sm_fish.gif	1669170077826	1669170078064	OK	 
REQUEST		sm_dogs.gif	1669170077827	1669170078065	OK	 
REQUEST		cart.gif	1669170077823	1669170078065	OK	 
REQUEST		request_26	1669170080079	1669170080307	OK	 
REQUEST		jpetstore.css	1669170080314	1669170080550	OK	 
REQUEST		logo-topbar.gif	1669170080316	1669170080553	OK	 
REQUEST		cart.gif	1669170080318	1669170080554	OK	 
REQUEST		sm_dogs.gif	1669170080322	1669170080555	OK	 
REQUEST		separator.gif	1669170080320	1669170080557	OK	 
REQUEST		sm_fish.gif	1669170080321	1669170080557	OK	 
REQUEST		request_36	1669170099577	1669170099817	OK	 
REQUEST		request_36 Redirect 1	1669170099819	1669170100054	OK	 
REQUEST		logo-topbar.gif	1669170100065	1669170100296	OK	 
REQUEST		jpetstore.css	1669170100063	1669170100301	OK	 
REQUEST		sm_dogs.gif	1669170100069	1669170100303	OK	 
REQUEST		cart.gif	1669170100066	1669170100305	OK	 
REQUEST		sm_fish.gif	1669170100068	1669170100306	OK	 
REQUEST		separator.gif	1669170100067	1669170100308	OK	 
USER	registerUser	END	1669170100318
