RUN	com.gatling.tests.PetShop_Smoke	petshop-smoke	1669382490918	dfsg	3.6.1
USER	registerUser	START	1669382492642
USER	createOrder	START	1669382492642
USER	updateOrder	START	1669382492642
REQUEST		LandingPage	1669382492714	1669382497613	OK	 
REQUEST		LandingPage	1669382492714	1669382497610	OK	 
REQUEST		LandingPage	1669382492715	1669382497613	OK	 
REQUEST		ClickSignIn	1669382500573	1669382500813	OK	 
REQUEST		ClickSignIn	1669382500806	1669382501062	OK	 
REQUEST		ClickSignIn	1669382500900	1669382501140	OK	 
REQUEST		Login	1669382504446	1669382504688	OK	 
REQUEST		ClickRegisterNow	1669382504498	1669382504732	OK	 
REQUEST		Login Redirect 1	1669382504692	1669382504932	OK	 
REQUEST		Login	1669382504780	1669382505023	OK	 
REQUEST		Login Redirect 1	1669382505024	1669382505264	OK	 
REQUEST		SaveAccountInfo	1669382508017	1669382508249	OK	 
REQUEST		SelectCategory DOGS	1669382508075	1669382508316	OK	 
REQUEST		SelectCategory BIRDS	1669382508862	1669382509101	OK	 
REQUEST		SelectProduct K9-DL-01	1669382510860	1669382511113	OK	 
USER	registerUser	END	1669382511130
REQUEST		SelectProduct AV-CB-01	1669382511947	1669382512188	OK	 
REQUEST		ViewItem	1669382514195	1669382514436	OK	 
REQUEST		ViewItem	1669382515200	1669382515439	OK	 
REQUEST		AddToCart	1669382516989	1669382517234	OK	 
REQUEST		AddToCart	1669382519219	1669382519460	OK	 
REQUEST		SelectCategory FISH	1669382520867	1669382521108	OK	 
REQUEST		ProceedCheckout	1669382521847	1669382522095	OK	 
REQUEST		SelectProduct FI-SW-01	1669382523309	1669382523545	OK	 
REQUEST		PressContinue	1669382524923	1669382525157	OK	 
REQUEST		ViewItem	1669382527307	1669382527547	OK	 
REQUEST		ConfirmOrder	1669382528486	1669382528727	OK	 
USER	createOrder	END	1669382530832
REQUEST		AddToCart	1669382530943	1669382531186	OK	 
REQUEST		SelectCategory FISH	1669382533480	1669382533721	OK	 
REQUEST		SelectProduct FI-SW-01	1669382537019	1669382537260	OK	 
REQUEST		ViewItem	1669382540551	1669382540790	OK	 
REQUEST		AddToCart	1669382544030	1669382544271	OK	 
REQUEST		SelectCategory CATS	1669382546351	1669382546603	OK	 
REQUEST		SelectProduct FL-DLH-02	1669382548708	1669382548949	OK	 
REQUEST		ViewItem	1669382551065	1669382551305	OK	 
REQUEST		AddToCart	1669382553495	1669382553737	OK	 
REQUEST		SelectCategory CATS	1669382556324	1669382556561	OK	 
REQUEST		SelectProduct FL-DLH-02	1669382560371	1669382560616	OK	 
REQUEST		ViewItem	1669382563450	1669382563691	OK	 
REQUEST		AddToCart	1669382567071	1669382567316	OK	 
REQUEST		ProceedCheckout	1669382569605	1669382569846	OK	 
REQUEST		PressContinue	1669382573643	1669382573881	OK	 
REQUEST		ConfirmOrder	1669382575969	1669382576210	OK	 
USER	updateOrder	END	1669382579129
