RUN	com.gatling.tests.petshop	petshop	1669215442378	kkk	3.6.1
USER	registerUser	START	1669215444294
REQUEST		request_0	1669215444341	1669215445105	OK	 
REQUEST		jpetstore.css	1669215445328	1669215445575	OK	 
REQUEST		sm_reptiles.gif	1669215445617	1669215445856	OK	 
REQUEST		separator.gif	1669215445333	1669215446092	OK	 
REQUEST		sm_cats.gif	1669215445859	1669215446109	OK	 
REQUEST		logo-topbar.gif	1669215445330	1669215446114	OK	 
REQUEST		cart.gif	1669215445331	1669215446120	OK	 
REQUEST		sm_fish.gif	1669215445334	1669215446124	OK	 
REQUEST		sm_dogs.gif	1669215445335	1669215446129	OK	 
REQUEST		sm_birds.gif	1669215446094	1669215446330	OK	 
REQUEST		fish_icon.gif	1669215446111	1669215446354	OK	 
REQUEST		dogs_icon.gif	1669215446116	1669215446364	OK	 
REQUEST		cats_icon.gif	1669215446121	1669215446368	OK	 
REQUEST		reptiles_icon.gif	1669215446126	1669215446373	OK	 
REQUEST		birds_icon.gif	1669215446130	1669215446377	OK	 
REQUEST		request_11	1669215446362	1669215446601	OK	 
REQUEST		request_12	1669215446365	1669215446603	OK	 
REQUEST		request_13	1669215446370	1669215446619	OK	 
REQUEST		request_14	1669215446374	1669215446621	OK	 
REQUEST		splash.gif	1669215446331	1669215446787	OK	 
REQUEST		request_15	1669215446379	1669215446849	OK	 
REQUEST		request_16	1669215448870	1669215449117	OK	 
REQUEST		separator.gif	1669215449140	1669215449373	OK	 
REQUEST		jpetstore.css	1669215449134	1669215449380	OK	 
REQUEST		logo-topbar.gif	1669215449136	1669215449382	OK	 
REQUEST		cart.gif	1669215449137	1669215449383	OK	 
REQUEST		sm_fish.gif	1669215449141	1669215449385	OK	 
REQUEST		sm_dogs.gif	1669215449143	1669215449387	OK	 
REQUEST		request_26	1669215451390	1669215451618	OK	 
REQUEST		jpetstore.css	1669215451635	1669215451871	OK	 
REQUEST		logo-topbar.gif	1669215451636	1669215451879	OK	 
REQUEST		sm_dogs.gif	1669215451645	1669215451881	OK	 
REQUEST		cart.gif	1669215451638	1669215451883	OK	 
REQUEST		sm_fish.gif	1669215451642	1669215451884	OK	 
REQUEST		separator.gif	1669215451640	1669215451885	OK	 
REQUEST		AAAAAAAAAAAAAA	1669215453897	1669215454380	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	registerUser	END	1669215454423
