RUN	com.gatling.tests.petshop	petshop	1669206452291	test	3.6.1
USER	registerUser	START	1669206454412
REQUEST		request_0	1669206454458	1669206455246	OK	 
REQUEST		jpetstore.css	1669206455479	1669206455711	OK	 
REQUEST		sm_reptiles.gif	1669206455767	1669206455998	OK	 
REQUEST		sm_cats.gif	1669206456001	1669206456233	OK	 
REQUEST		cart.gif	1669206455484	1669206456255	OK	 
REQUEST		logo-topbar.gif	1669206455482	1669206456259	OK	 
REQUEST		separator.gif	1669206455485	1669206456265	OK	 
REQUEST		sm_fish.gif	1669206455487	1669206456273	OK	 
REQUEST		sm_dogs.gif	1669206455489	1669206456280	OK	 
REQUEST		sm_birds.gif	1669206456235	1669206456464	OK	 
REQUEST		fish_icon.gif	1669206456256	1669206456496	OK	 
REQUEST		dogs_icon.gif	1669206456261	1669206456508	OK	 
REQUEST		cats_icon.gif	1669206456268	1669206456512	OK	 
REQUEST		reptiles_icon.gif	1669206456275	1669206456517	OK	 
REQUEST		birds_icon.gif	1669206456283	1669206456522	OK	 
REQUEST		request_11	1669206456505	1669206456742	OK	 
REQUEST		request_12	1669206456509	1669206456747	OK	 
REQUEST		request_13	1669206456513	1669206456749	OK	 
REQUEST		request_14	1669206456519	1669206456784	OK	 
REQUEST		splash.gif	1669206456466	1669206456920	OK	 
REQUEST		request_15	1669206456523	1669206457015	OK	 
REQUEST		request_16	1669206459035	1669206459280	OK	 
REQUEST		separator.gif	1669206459303	1669206459532	OK	 
REQUEST		jpetstore.css	1669206459296	1669206459543	OK	 
REQUEST		logo-topbar.gif	1669206459299	1669206459545	OK	 
REQUEST		cart.gif	1669206459301	1669206459547	OK	 
REQUEST		sm_dogs.gif	1669206459310	1669206459548	OK	 
REQUEST		sm_fish.gif	1669206459305	1669206459549	OK	 
REQUEST		request_26	1669206461565	1669206461795	OK	 
REQUEST		jpetstore.css	1669206461812	1669206462052	OK	 
REQUEST		sm_dogs.gif	1669206461820	1669206462058	OK	 
REQUEST		separator.gif	1669206461816	1669206462059	OK	 
REQUEST		logo-topbar.gif	1669206461813	1669206462060	OK	 
REQUEST		cart.gif	1669206461815	1669206462062	OK	 
REQUEST		sm_fish.gif	1669206461819	1669206462063	OK	 
REQUEST		AAAAAAAAAAAAAA	1669206464073	1669206464562	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	registerUser	END	1669206464604
