RUN	com.gatling.tests.petshop	petshop	1669206272311	test	3.6.1
USER	registerUser	START	1669206274257
REQUEST		request_0	1669206274311	1669206275080	OK	 
REQUEST		jpetstore.css	1669206275317	1669206275556	OK	 
REQUEST		sm_reptiles.gif	1669206275604	1669206275840	OK	 
REQUEST		cart.gif	1669206275321	1669206276072	OK	 
REQUEST		sm_cats.gif	1669206275843	1669206276082	OK	 
REQUEST		sm_dogs.gif	1669206275327	1669206276088	OK	 
REQUEST		logo-topbar.gif	1669206275319	1669206276093	OK	 
REQUEST		sm_fish.gif	1669206275325	1669206276110	OK	 
REQUEST		separator.gif	1669206275322	1669206276114	OK	 
REQUEST		sm_birds.gif	1669206276073	1669206276302	OK	 
REQUEST		dogs_icon.gif	1669206276090	1669206276323	OK	 
REQUEST		fish_icon.gif	1669206276084	1669206276334	OK	 
REQUEST		cats_icon.gif	1669206276095	1669206276338	OK	 
REQUEST		reptiles_icon.gif	1669206276111	1669206276351	OK	 
REQUEST		birds_icon.gif	1669206276115	1669206276368	OK	 
REQUEST		request_10	1669206276332	1669206276562	OK	 
REQUEST		request_12	1669206276336	1669206276580	OK	 
REQUEST		request_13	1669206276340	1669206276583	OK	 
REQUEST		request_14	1669206276353	1669206276587	OK	 
REQUEST		splash.gif	1669206276304	1669206276758	OK	 
REQUEST		request_15	1669206276369	1669206276861	OK	 
REQUEST		request_16	1669206278866	1669206279098	OK	 
REQUEST		separator.gif	1669206279119	1669206279353	OK	 
REQUEST		jpetstore.css	1669206279113	1669206279361	OK	 
REQUEST		logo-topbar.gif	1669206279115	1669206279363	OK	 
REQUEST		cart.gif	1669206279117	1669206279364	OK	 
REQUEST		sm_dogs.gif	1669206279123	1669206279366	OK	 
REQUEST		sm_fish.gif	1669206279121	1669206279368	OK	 
REQUEST		request_26	1669206281382	1669206281614	OK	 
REQUEST		jpetstore.css	1669206281630	1669206281869	OK	 
REQUEST		logo-topbar.gif	1669206281632	1669206281876	OK	 
REQUEST		sm_dogs.gif	1669206281639	1669206281878	OK	 
REQUEST		cart.gif	1669206281634	1669206281881	OK	 
REQUEST		separator.gif	1669206281636	1669206281882	OK	 
REQUEST		sm_fish.gif	1669206281638	1669206281887	OK	 
REQUEST		AAAAAAAAAAAAAA	1669206283903	1669206284388	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 500
USER	registerUser	END	1669206284423
