RUN	com.gatling.tests.registerUser	registeruser	1669177711183	test	3.6.1
USER	registerUser	START	1669177713118
REQUEST		request_0	1669177713165	1669177713927	OK	 
REQUEST		jpetstore.css	1669177714155	1669177714392	OK	 
REQUEST		sm_reptiles.gif	1669177714439	1669177714684	OK	 
REQUEST		sm_fish.gif	1669177714162	1669177714909	OK	 
REQUEST		logo-topbar.gif	1669177714157	1669177714926	OK	 
REQUEST		sm_cats.gif	1669177714687	1669177714930	OK	 
REQUEST		cart.gif	1669177714159	1669177714938	OK	 
REQUEST		sm_dogs.gif	1669177714164	1669177714942	OK	 
REQUEST		separator.gif	1669177714160	1669177714946	OK	 
REQUEST		sm_birds.gif	1669177714911	1669177715138	OK	 
REQUEST		fish_icon.gif	1669177714927	1669177715164	OK	 
REQUEST		dogs_icon.gif	1669177714932	1669177715174	OK	 
REQUEST		cats_icon.gif	1669177714940	1669177715178	OK	 
REQUEST		reptiles_icon.gif	1669177714944	1669177715182	OK	 
REQUEST		birds_icon.gif	1669177714948	1669177715188	OK	 
REQUEST		request_11	1669177715171	1669177715406	OK	 
REQUEST		request_14	1669177715183	1669177715408	OK	 
REQUEST		request_13	1669177715179	1669177715417	OK	 
REQUEST		request_12	1669177715176	1669177715419	OK	 
REQUEST		splash.gif	1669177715139	1669177715592	OK	 
REQUEST		request_15	1669177715189	1669177715683	OK	 
REQUEST		request_16	1669177717702	1669177717939	OK	 
REQUEST		jpetstore.css	1669177717957	1669177718186	OK	 
REQUEST		logo-topbar.gif	1669177717958	1669177718194	OK	 
REQUEST		separator.gif	1669177717961	1669177718196	OK	 
REQUEST		sm_dogs.gif	1669177717964	1669177718203	OK	 
REQUEST		cart.gif	1669177717960	1669177718205	OK	 
REQUEST		sm_fish.gif	1669177717963	1669177718207	OK	 
REQUEST		request_26	1669177720209	1669177720438	OK	 
REQUEST		logo-topbar.gif	1669177720456	1669177720714	OK	 
REQUEST		separator.gif	1669177720459	1669177720718	OK	 
REQUEST		cart.gif	1669177720457	1669177720721	OK	 
REQUEST		jpetstore.css	1669177720454	1669177720722	OK	 
REQUEST		sm_fish.gif	1669177720461	1669177720723	OK	 
REQUEST		sm_dogs.gif	1669177720462	1669177720724	OK	 
REQUEST		AAAAAAAAAAAAAA	1669177739733	1669177739961	OK	 
REQUEST		AAAAAAAAAAAAAA Redirect 1	1669177739964	1669177740200	OK	 
REQUEST		sm_fish.gif	1669177740212	1669177740441	OK	 
REQUEST		jpetstore.css	1669177740208	1669177740445	OK	 
REQUEST		separator.gif	1669177740211	1669177740446	OK	 
REQUEST		logo-topbar.gif	1669177740210	1669177740449	OK	 
REQUEST		sm_dogs.gif	1669177740212	1669177740450	OK	 
REQUEST		cart.gif	1669177740210	1669177740451	OK	 
USER	registerUser	END	1669177740455
